w_zip,h_zip,SE01,SE02,SE03,total
11414,11433,4,10,11,25
11414,11434,9,8,10,27
11414,11435,7,5,8,20
11414,11436,1,6,2,9
11414,11691,20,12,6,38
11414,11692,11,8,1,20
11414,11693,24,14,5,43
11414,11694,12,16,10,38
11414,11697,2,1,4,7
11415,10001,0,1,2,3
11415,10002,4,7,7,18
11415,10003,3,4,8,15
11415,10004,1,0,1,2
11415,10005,0,1,0,1
11415,10006,0,1,0,1
11415,10009,6,6,4,16
11415,10010,0,0,2,2
11415,10011,1,0,4,5
11415,10012,0,0,1,1
11415,10013,0,0,1,1
11415,10014,2,3,0,5
11415,10016,0,3,3,6
11415,10017,0,1,0,1
11415,10019,1,1,2,4
11415,10021,0,1,5,6
11415,10022,0,1,2,3
11415,10023,1,1,6,8
11415,10024,1,2,3,6
11415,10025,4,4,7,15
11415,10026,3,3,7,13
11415,10027,3,6,9,18
11415,10028,0,1,3,4
11415,10029,6,8,11,25
11415,10030,1,8,2,11
11415,10031,2,5,10,17
11415,10032,7,9,6,22
11415,10033,7,10,9,26
11415,10034,1,4,4,9
11415,10035,3,4,9,16
11415,10036,2,1,3,6
11415,10037,1,0,1,2
11415,10039,3,1,2,6
11415,10040,5,6,1,12
11415,10044,0,1,2,3
11415,10065,0,3,2,5
11415,10069,0,0,2,2
11415,10128,1,1,4,6
11415,10280,0,1,1,2
11415,10301,0,3,4,7
11415,10302,1,3,5,9
11415,10303,1,3,3,7
11415,10304,0,2,2,4
11415,10305,2,1,7,10
11415,10306,3,6,9,18
11415,10307,0,2,5,7
11415,10308,1,1,3,5
11415,10309,0,0,6,6
11415,10310,0,5,7,12
11415,10312,0,4,15,19
11415,10314,0,6,18,24
11415,10451,7,12,5,24
11415,10452,10,16,6,32
11415,10453,12,20,10,42
11415,10454,3,12,2,17
11415,10455,5,9,5,19
11415,10456,18,14,10,42
11415,10457,17,10,8,35
11415,10458,9,13,9,31
11415,10459,6,9,2,17
11415,10460,5,13,9,27
11415,10461,3,9,13,25
11415,10462,10,22,10,42
11415,10463,9,14,8,31
11415,10464,1,0,3,4
11415,10465,4,3,12,19
11415,10466,9,14,8,31
11415,10467,22,20,12,54
11415,10468,5,13,13,31
11415,10469,7,9,9,25
11415,10470,2,3,2,7
11415,10471,1,2,2,5
11415,10472,4,19,12,35
11415,10473,9,19,6,34
11415,10474,2,3,1,6
11415,10475,5,9,9,23
11415,11001,1,0,1,2
11415,11004,2,3,4,9
11415,11005,1,0,0,1
11415,11040,0,1,0,1
11415,11101,3,11,5,19
11415,11102,5,7,5,17
11415,11103,6,9,15,30
11415,11104,5,6,10,21
11415,11105,6,18,10,34
11415,11106,3,12,14,29
11415,11109,0,1,1,2
11415,11201,1,4,9,14
11415,11203,10,25,16,51
11415,11204,4,4,6,14
11415,11205,5,4,7,16
11415,11206,4,15,10,29
11415,11207,27,38,39,104
11415,11208,26,60,32,118
11415,11209,0,1,6,7
11415,11210,6,16,15,37
11415,11211,4,10,11,25
11415,11212,19,32,22,73
11415,11213,8,7,11,26
11415,11214,5,4,8,17
11415,11215,1,5,16,22
11415,11216,10,9,10,29
11415,11217,3,4,9,16
11415,11218,4,4,8,16
11415,11219,1,8,12,21
11415,11220,8,6,7,21
11415,11221,9,20,15,44
11415,11222,2,4,3,9
11415,11223,5,4,12,21
11415,11224,3,8,4,15
11415,11225,5,19,5,29
11415,11226,6,27,10,43
11415,11228,1,0,10,11
11415,11229,4,14,12,30
11415,11230,4,12,9,25
11415,11231,1,1,7,9
11415,11232,0,2,2,4
11415,11233,8,22,20,50
11415,11234,15,15,46,76
11415,11235,2,5,13,20
11415,11236,21,29,30,80
11415,11237,6,6,15,27
11415,11238,2,4,10,16
11415,11239,2,2,3,7
11415,11354,7,10,10,27
11415,11355,20,29,19,68
11415,11356,3,6,8,17
11415,11357,7,6,8,21
11415,11358,6,14,17,37
11415,11359,0,1,0,1
11415,11360,1,4,5,10
11415,11361,9,7,17,33
11415,11362,5,4,6,15
11415,11363,5,0,2,7
11415,11364,6,7,18,31
11415,11365,5,29,32,66
11415,11366,1,9,4,14
11415,11367,15,31,30,76
11415,11368,37,69,18,124
11415,11369,19,37,14,70
11415,11370,6,11,6,23
11415,11371,0,0,1,1
11415,11372,18,29,20,67
11415,11373,20,44,20,84
11415,11374,17,23,24,64
11415,11375,35,38,57,130
11415,11377,26,60,24,110
11415,11378,8,8,16,32
11415,11379,6,16,26,48
11415,11385,36,36,44,116
11415,11411,11,10,15,36
11415,11412,15,33,23,71
11415,11413,12,15,19,46
11415,11414,2,6,19,27
11415,11415,46,98,57,201
11415,11416,11,26,15,52
11415,11417,13,42,11,66
11415,11418,24,66,31,121
11415,11419,25,97,40,162
11415,11420,18,79,22,119
11415,11421,17,24,13,54
11415,11422,17,18,15,50
11415,11423,7,30,13,50
11415,11426,3,6,8,17
11415,11427,12,12,15,39
11415,11428,8,10,6,24
11415,11429,1,20,7,28
11415,11432,27,68,33,128
11415,11433,19,49,16,84
11415,11434,34,58,28,120
11415,11435,28,52,33,113
11415,11436,15,24,21,60
11415,11691,12,22,10,44
11415,11692,2,10,8,20
11415,11693,0,6,11,17
11415,11694,1,8,10,19
11415,11697,0,0,2,2
11416,10001,1,2,2,5
11416,10002,5,10,4,19
11416,10003,1,2,5,8
11416,10005,0,0,1,1
11416,10007,0,0,2,2
11416,10009,1,3,1,5
11416,10011,1,0,4,5
11416,10012,2,0,2,4
11416,10013,0,0,2,2
11416,10014,1,0,2,3
11416,10016,1,1,2,4
11416,10017,0,1,2,3
11416,10018,0,1,0,1
11416,10019,1,2,0,3
11416,10021,0,0,2,2
11416,10022,0,0,2,2
11416,10023,0,2,2,4
11416,10024,3,2,1,6
11416,10025,3,5,5,13
11416,10026,1,4,2,7
11416,10027,1,5,5,11
11416,10028,0,0,1,1
11416,10029,2,4,3,9
11416,10030,2,1,3,6
11416,10031,2,4,2,8
11416,10032,3,12,3,18
11416,10033,2,4,5,11
11416,10034,0,4,2,6
11416,10035,1,4,2,7
11416,10036,0,0,1,1
11416,10037,2,0,2,4
11416,10038,0,2,1,3
11416,10039,1,2,3,6
11416,10040,2,5,4,11
11416,10044,1,2,0,3
11416,10065,0,1,0,1
11416,10069,0,1,0,1
11416,10075,0,0,1,1
11416,10128,1,1,1,3
11416,10282,0,0,1,1
11416,10301,2,4,7,13
11416,10302,0,2,4,6
11416,10303,0,0,2,2
11416,10304,2,2,8,12
11416,10305,1,1,7,9
11416,10306,2,3,16,21
11416,10307,0,3,5,8
11416,10308,0,2,16,18
11416,10309,2,1,15,18
11416,10310,1,1,9,11
11416,10312,3,2,33,38
11416,10314,0,7,23,30
11416,10451,12,23,6,41
11416,10452,10,20,13,43
11416,10453,4,26,11,41
11416,10454,9,22,7,38
11416,10455,5,23,7,35
11416,10456,20,34,19,73
11416,10457,10,26,15,51
11416,10458,6,29,12,47
11416,10459,5,24,5,34
11416,10460,13,21,16,50
11416,10461,4,12,19,35
11416,10462,9,27,25,61
11416,10463,2,15,6,23
11416,10464,1,0,1,2
11416,10465,4,5,15,24
11416,10466,6,6,17,29
11416,10467,10,20,12,42
11416,10468,7,19,14,40
11416,10469,6,17,12,35
11416,10470,0,1,4,5
11416,10471,0,3,0,3
11416,10472,24,30,25,79
11416,10473,9,32,26,67
11416,10474,1,2,2,5
11416,10475,4,9,9,22
11416,11001,0,1,0,1
11416,11004,3,3,1,7
11416,11040,0,0,1,1
11416,11101,1,7,1,9
11416,11102,8,5,5,18
11416,11103,4,4,6,14
11416,11104,4,9,4,17
11416,11105,4,7,3,14
11416,11106,1,6,6,13
11416,11201,2,1,5,8
11416,11203,19,24,42,85
11416,11204,1,2,3,6
11416,11205,1,7,1,9
11416,11206,13,48,21,82
11416,11207,24,99,42,165
11416,11208,74,163,45,282
11416,11209,4,8,4,16
11416,11210,6,26,22,54
11416,11211,8,19,11,38
11416,11212,11,33,15,59
11416,11213,9,20,12,41
11416,11214,0,4,7,11
11416,11215,0,1,4,5
11416,11216,6,12,12,30
11416,11217,5,4,3,12
11416,11218,1,4,9,14
11416,11219,1,2,7,10
11416,11220,4,2,7,13
11416,11221,14,16,32,62
11416,11222,3,5,8,16
11416,11223,7,3,6,16
11416,11224,2,6,5,13
11416,11225,5,11,4,20
11416,11226,12,37,23,72
11416,11228,0,1,2,3
11416,11229,1,4,12,17
11416,11230,6,3,7,16
11416,11231,2,1,1,4
11416,11232,0,1,4,5
11416,11233,6,20,10,36
11416,11234,22,25,34,81
11416,11235,6,7,7,20
11416,11236,16,51,56,123
11416,11237,10,27,7,44
11416,11238,5,10,8,23
11416,11239,5,7,6,18
11416,11354,3,8,8,19
11416,11355,16,19,8,43
11416,11356,5,8,8,21
11416,11357,3,8,20,31
11416,11358,7,15,7,29
11416,11360,2,8,2,12
11416,11361,7,17,13,37
11416,11362,2,11,5,18
11416,11363,0,1,1,2
11416,11364,4,9,12,25
11416,11365,8,12,50,70
11416,11366,4,5,8,17
11416,11367,6,10,21,37
11416,11368,20,50,17,87
11416,11369,8,21,9,38
11416,11370,6,10,17,33
11416,11372,13,16,11,40
11416,11373,14,21,15,50
11416,11374,8,9,23,40
11416,11375,6,16,12,34
11416,11377,9,25,17,51
11416,11378,5,12,22,39
11416,11379,5,25,30,60
11416,11385,23,75,57,155
11416,11411,7,10,18,35
11416,11412,20,39,29,88
11416,11413,10,30,29,69
11416,11414,33,56,72,161
11416,11415,8,9,7,24
11416,11416,75,169,49,293
11416,11417,56,145,45,246
11416,11418,15,70,39,124
11416,11419,47,119,60,226
11416,11420,35,103,61,199
11416,11421,39,126,45,210
11416,11422,6,14,29,49
11416,11423,16,34,18,68
11416,11426,0,4,6,10
11416,11427,3,5,16,24
11416,11428,6,22,19,47
11416,11429,7,24,17,48
11416,11430,0,2,0,2
11416,11432,9,36,18,63
11416,11433,12,31,28,71
11416,11434,23,58,49,130
11416,11435,12,39,45,96
11416,11436,7,24,15,46
11416,11691,8,20,17,45
11416,11692,4,13,7,24
11416,11693,2,5,15,22
11416,11694,1,6,13,20
11416,11697,1,1,2,4
11417,10001,0,0,2,2
11417,10002,2,2,6,10
11417,10003,2,0,4,6
11417,10004,1,0,0,1
11417,10005,0,0,2,2
11417,10007,0,0,1,1
11417,10009,0,1,11,12
11417,10010,0,1,3,4
11417,10011,0,1,2,3
11417,10013,1,1,0,2
11417,10014,0,0,1,1
11417,10016,0,0,1,1
11417,10019,2,0,7,9
11417,10021,0,0,3,3
11417,10022,0,0,1,1
11417,10023,0,0,5,5
11417,10024,1,0,1,2
11417,10025,1,1,3,5
11417,10026,0,2,3,5
11417,10027,1,1,5,7
11417,10028,0,0,4,4
11417,10029,2,3,2,7
11417,10030,2,3,2,7
11417,10031,1,4,3,8
11417,10032,3,3,5,11
11417,10033,3,2,5,10
11417,10034,2,1,2,5
11417,10035,1,1,1,3
11417,10037,0,2,4,6
11417,10038,0,0,1,1
11417,10039,0,0,2,2
11417,10040,1,1,5,7
11417,10065,1,0,1,2
11417,10128,0,0,2,2
11417,10280,0,1,0,1
11417,10301,2,1,9,12
11417,10302,1,0,2,3
11417,10303,3,2,2,7
11417,10304,0,4,5,9
11417,10305,2,4,3,9
11417,10306,3,2,12,17
11417,10307,0,0,3,3
11417,10308,1,2,7,10
11417,10309,2,1,3,6
11417,10310,0,1,0,1
11417,10312,3,1,17,21
11417,10314,5,4,9,18
11417,10451,1,1,3,5
11417,10452,2,3,5,10
11417,10453,6,8,6,20
11417,10454,1,1,3,5
11417,10455,2,3,2,7
11417,10456,3,3,8,14
11417,10457,4,1,3,8
11417,10458,3,4,3,10
11417,10459,3,1,3,7
11417,10460,2,5,7,14
11417,10461,0,5,9,14
11417,10462,7,1,12,20
11417,10463,1,1,4,6
11417,10464,0,1,0,1
11417,10465,1,0,5,6
11417,10466,2,3,5,10
11417,10467,5,5,5,15
11417,10468,0,3,3,6
11417,10469,1,3,8,12
11417,10470,0,0,1,1
11417,10471,0,1,3,4
11417,10472,5,1,7,13
11417,10473,1,2,9,12
11417,10474,0,0,1,1
11417,10475,1,3,3,7
11417,11001,3,3,3,9
11417,11004,2,8,6,16
11417,11005,0,2,0,2
11417,11101,3,3,3,9
11417,11102,1,2,4,7
11417,11103,4,0,4,8
11417,11104,0,9,8,17
11417,11105,4,4,4,12
11417,11106,1,3,3,7
11417,11201,2,1,6,9
11417,11203,4,29,17,50
11417,11204,4,5,5,14
11417,11205,0,4,6,10
11417,11206,6,8,10,24
11417,11207,11,35,22,68
11417,11208,33,45,29,107
11417,11209,5,4,13,22
11417,11210,6,5,19,30
11417,11211,7,22,14,43
11417,11212,13,18,17,48
11417,11213,10,10,13,33
11417,11214,8,3,9,20
11417,11215,3,4,10,17
11417,11216,3,7,18,28
11417,11217,1,5,7,13
11417,11218,2,3,6,11
11417,11219,5,6,2,13
11417,11220,10,5,12,27
11417,11221,7,13,15,35
11417,11222,3,5,5,13
11417,11223,2,5,5,12
11417,11224,2,3,6,11
11417,11225,3,5,5,13
11417,11226,6,9,15,30
11417,11228,1,3,5,9
11417,11229,5,5,15,25
11417,11230,2,7,11,20
11417,11231,0,1,2,3
11417,11232,2,1,3,6
11417,11233,9,9,18,36
11417,11234,13,29,46,88
11417,11235,3,3,10,16
11417,11236,15,25,32,72
11417,11237,4,8,4,16
11417,11238,1,7,12,20
11417,11239,5,6,7,18
11417,11354,4,11,4,19
11417,11355,21,23,13,57
11417,11356,6,6,8,20
11417,11357,3,5,20,28
11417,11358,9,7,8,24
11417,11360,1,1,2,4
11417,11361,3,8,13,24
11417,11362,6,3,4,13
11417,11363,0,0,1,1
11417,11364,5,8,10,23
11417,11365,10,10,13,33
11417,11366,1,0,2,3
11417,11367,7,5,17,29
11417,11368,22,20,21,63
11417,11369,5,4,17,26
11417,11370,4,2,5,11
11417,11371,0,1,0,1
11417,11372,4,9,17,30
11417,11373,10,14,18,42
11417,11374,5,5,15,25
11417,11375,5,10,25,40
11417,11377,9,12,16,37
11417,11378,5,7,5,17
11417,11379,6,7,16,29
11417,11385,16,26,27,69
11417,11411,5,4,11,20
11417,11412,10,10,16,36
11417,11413,13,15,14,42
11417,11414,30,38,40,108
11417,11415,4,10,11,25
11417,11416,38,54,12,104
11417,11417,100,102,45,247
11417,11418,14,12,9,35
11417,11419,22,30,25,77
11417,11420,15,47,28,90
11417,11421,20,27,19,66
11417,11422,4,6,11,21
11417,11423,5,9,14,28
11417,11426,2,8,5,15
11417,11427,10,9,12,31
11417,11428,7,6,8,21
11417,11429,5,7,12,24
11417,11432,16,37,18,71
11417,11433,7,7,18,32
11417,11434,6,18,27,51
11417,11435,6,37,20,63
11417,11436,7,6,19,32
11417,11691,8,10,13,31
11417,11692,1,4,7,12
11417,11693,4,3,8,15
11417,11694,7,8,13,28
11417,11697,2,0,4,6
11418,10001,0,4,4,8
11418,10002,1,11,9,21
11418,10003,1,2,5,8
11418,10004,0,0,1,1
11418,10005,0,0,2,2
11418,10006,0,0,3,3
11418,10007,1,2,2,5
11418,10009,3,15,11,29
11418,10010,1,2,4,7
11418,10011,0,1,11,12
11418,10012,0,1,6,7
11418,10013,1,1,2,4
11418,10014,0,3,6,9
11418,10016,1,3,8,12
11418,10017,0,1,1,2
11418,10018,0,1,1,2
11418,10019,1,3,6,10
11418,10021,0,3,8,11
11418,10022,2,3,9,14
11418,10023,1,2,6,9
11418,10024,3,3,11,17
11418,10025,5,3,10,18
11418,10026,1,6,9,16
11418,10027,4,10,12,26
11418,10028,1,0,2,3
11418,10029,6,18,12,36
11418,10030,5,5,3,13
11418,10031,4,9,8,21
11418,10032,6,11,11,28
11418,10033,3,7,5,15
11418,10034,5,4,5,14
11418,10035,2,8,3,13
11418,10036,0,2,3,5
11418,10037,3,7,4,14
11418,10039,1,2,3,6
11418,10040,3,9,7,19
11418,10044,0,0,3,3
11418,10065,0,3,4,7
11418,10075,0,2,4,6
11418,10128,1,5,10,16
11418,10282,0,1,1,2
11418,10301,2,5,11,18
11418,10302,1,1,2,4
11418,10303,1,2,5,8
11418,10304,0,4,9,13
11418,10305,3,2,11,16
11418,10306,3,2,17,22
11418,10307,0,0,3,3
11418,10308,1,2,7,10
11418,10309,3,5,18,26
11418,10310,2,4,3,9
11418,10312,0,5,15,20
11418,10314,6,11,30,47
11418,10451,10,13,5,28
11418,10452,5,24,13,42
11418,10453,17,24,7,48
11418,10454,0,8,8,16
11418,10455,9,12,6,27
11418,10456,17,23,11,51
11418,10457,7,25,11,43
11418,10458,20,35,13,68
11418,10459,11,11,8,30
11418,10460,17,22,11,50
11418,10461,2,10,8,20
11418,10462,10,18,13,41
11418,10463,5,10,10,25
11418,10464,0,2,3,5
11418,10465,2,12,14,28
11418,10466,16,22,8,46
11418,10467,8,19,15,42
11418,10468,5,7,16,28
11418,10469,9,15,15,39
11418,10470,5,6,4,15
11418,10471,1,3,4,8
11418,10472,13,18,17,48
11418,10473,7,9,7,23
11418,10474,1,1,1,3
11418,10475,6,9,13,28
11418,11001,0,5,13,18
11418,11004,2,8,20,30
11418,11005,1,0,4,5
11418,11040,1,2,6,9
11418,11101,4,8,16,28
11418,11102,7,9,13,29
11418,11103,9,13,15,37
11418,11104,6,9,14,29
11418,11105,5,17,25,47
11418,11106,5,9,21,35
11418,11109,0,0,2,2
11418,11201,3,5,19,27
11418,11203,14,25,40,79
11418,11204,5,16,17,38
11418,11205,7,7,13,27
11418,11206,11,32,35,78
11418,11207,43,95,68,206
11418,11208,50,126,97,273
11418,11209,9,9,20,38
11418,11210,14,26,27,67
11418,11211,5,20,32,57
11418,11212,20,52,64,136
11418,11213,8,9,27,44
11418,11214,11,27,29,67
11418,11215,2,4,14,20
11418,11216,9,17,14,40
11418,11217,1,8,13,22
11418,11218,10,20,8,38
11418,11219,5,11,8,24
11418,11220,1,10,11,22
11418,11221,12,29,24,65
11418,11222,2,4,12,18
11418,11223,12,20,14,46
11418,11224,10,20,11,41
11418,11225,9,18,22,49
11418,11226,19,45,33,97
11418,11228,1,9,15,25
11418,11229,8,23,27,58
11418,11230,10,20,19,49
11418,11231,1,3,6,10
11418,11232,3,5,9,17
11418,11233,12,39,47,98
11418,11234,21,45,73,139
11418,11235,15,28,16,59
11418,11236,38,47,75,160
11418,11237,10,37,11,58
11418,11238,6,8,8,22
11418,11239,4,15,3,22
11418,11354,13,34,26,73
11418,11355,35,41,36,112
11418,11356,3,9,26,38
11418,11357,10,15,41,66
11418,11358,14,26,34,74
11418,11359,0,0,1,1
11418,11360,0,8,35,43
11418,11361,4,19,38,61
11418,11362,6,9,24,39
11418,11363,6,2,12,20
11418,11364,16,15,59,90
11418,11365,13,16,41,70
11418,11366,11,7,43,61
11418,11367,12,36,65,113
11418,11368,55,64,53,172
11418,11369,15,23,32,70
11418,11370,11,17,20,48
11418,11371,0,1,0,1
11418,11372,15,23,40,78
11418,11373,33,45,66,144
11418,11374,19,43,65,127
11418,11375,30,50,157,237
11418,11377,24,50,57,131
11418,11378,13,26,41,80
11418,11379,10,31,53,94
11418,11385,49,75,113,237
11418,11411,8,20,52,80
11418,11412,21,40,85,146
11418,11413,16,48,115,179
11418,11414,20,28,53,101
11418,11415,42,69,80,191
11418,11416,35,67,57,159
11418,11417,26,59,74,159
11418,11418,158,278,196,632
11418,11419,84,180,107,371
11418,11420,56,129,120,305
11418,11421,44,101,84,229
11418,11422,15,26,53,94
11418,11423,24,54,69,147
11418,11426,3,16,40,59
11418,11427,14,33,38,85
11418,11428,10,28,51,89
11418,11429,13,34,66,113
11418,11430,0,1,0,1
11418,11432,37,65,97,199
11418,11433,30,60,71,161
11418,11434,33,74,133,240
11418,11435,39,122,124,285
11418,11436,16,50,54,120
11418,11451,1,0,1,2
11418,11691,24,32,33,89
11418,11692,5,15,21,41
11418,11693,2,11,9,22
11418,11694,4,12,19,35
11418,11697,0,1,2,3
11419,10002,5,4,1,10
11419,10003,1,0,1,2
11419,10007,0,1,0,1
11419,10009,2,1,2,5
11419,10010,1,0,0,1
11419,10011,0,1,1,2
11419,10012,1,2,0,3
11419,10013,0,2,0,2
11419,10016,0,0,1,1
11419,10017,1,0,0,1
11419,10019,0,1,1,2
11419,10021,0,1,3,4
11419,10022,0,0,2,2
11419,10023,2,1,2,5
11419,10024,0,1,0,1
11419,10025,2,1,2,5
11419,10026,0,0,1,1
11419,10027,0,0,2,2
11419,10028,0,0,1,1
11419,10029,1,0,3,4
11419,10030,0,0,1,1
11419,10031,2,1,3,6
11419,10032,2,4,0,6
11419,10033,0,1,0,1
11419,10034,1,1,0,2
11419,10035,1,0,2,3
11419,10036,0,1,1,2
11419,10037,1,0,0,1
11419,10038,0,0,1,1
11419,10039,0,2,1,3
11419,10040,0,6,1,7
11419,10065,0,0,1,1
11419,10128,0,1,4,5
11419,10301,1,0,2,3
11419,10302,0,1,1,2
11419,10303,2,2,1,5
11419,10304,4,4,0,8
11419,10305,4,4,0,8
11419,10306,0,3,8,11
11419,10308,0,0,2,2
11419,10309,0,1,1,2
11419,10310,0,1,0,1
11419,10312,2,1,3,6
11419,10314,5,8,7,20
11419,10451,2,2,1,5
11419,10452,3,11,0,14
11419,10453,4,4,3,11
11419,10454,0,2,0,2
11419,10455,3,1,0,4
11419,10456,5,10,2,17
11419,10457,5,4,1,10
11419,10458,3,3,4,10
11419,10459,0,3,0,3
11419,10460,2,3,0,5
11419,10461,1,4,2,7
11419,10462,2,4,4,10
11419,10463,0,5,2,7
11419,10465,0,4,2,6
11419,10466,3,5,3,11
11419,10467,4,8,2,14
11419,10468,1,6,2,9
11419,10469,3,3,2,8
11419,10470,2,1,1,4
11419,10471,0,0,1,1
11419,10472,2,2,1,5
11419,10473,2,3,3,8
11419,10474,0,0,1,1
11419,10475,0,2,1,3
11419,11001,2,3,1,6
11419,11004,8,7,2,17
11419,11040,1,0,0,1
11419,11101,4,5,2,11
11419,11102,4,2,2,8
11419,11103,5,4,2,11
11419,11104,4,7,3,14
11419,11105,3,1,2,6
11419,11106,2,1,1,4
11419,11109,1,0,1,2
11419,11201,6,2,6,14
11419,11203,8,22,10,40
11419,11204,8,16,5,29
11419,11205,1,3,4,8
11419,11206,5,11,8,24
11419,11207,14,40,8,62
11419,11208,46,61,14,121
11419,11209,12,10,7,29
11419,11210,9,10,4,23
11419,11211,0,3,4,7
11419,11212,6,15,16,37
11419,11213,4,10,3,17
11419,11214,12,19,5,36
11419,11215,3,1,5,9
11419,11216,4,13,6,23
11419,11217,1,2,3,6
11419,11218,7,4,2,13
11419,11219,10,8,2,20
11419,11220,22,12,5,39
11419,11221,8,15,3,26
11419,11222,0,1,0,1
11419,11223,4,12,4,20
11419,11224,0,5,3,8
11419,11225,1,8,10,19
11419,11226,8,21,13,42
11419,11228,1,9,2,12
11419,11229,7,8,3,18
11419,11230,6,6,3,15
11419,11231,1,0,3,4
11419,11232,2,3,1,6
11419,11233,11,16,8,35
11419,11234,8,31,23,62
11419,11235,3,7,4,14
11419,11236,17,29,18,64
11419,11237,7,8,4,19
11419,11238,3,8,9,20
11419,11239,3,0,0,3
11419,11354,24,22,5,51
11419,11355,32,39,10,81
11419,11356,5,2,1,8
11419,11357,7,5,6,18
11419,11358,14,9,12,35
11419,11359,0,1,1,2
11419,11360,6,2,5,13
11419,11361,6,12,7,25
11419,11362,2,2,8,12
11419,11363,0,3,1,4
11419,11364,8,12,5,25
11419,11365,9,7,11,27
11419,11366,3,5,2,10
11419,11367,7,4,12,23
11419,11368,32,27,20,79
11419,11369,2,7,2,11
11419,11370,4,10,2,16
11419,11372,7,3,6,16
11419,11373,24,19,7,50
11419,11374,11,6,15,32
11419,11375,11,20,17,48
11419,11377,22,12,15,49
11419,11378,10,9,8,27
11419,11379,10,3,19,32
11419,11385,18,30,17,65
11419,11411,9,10,4,23
11419,11412,12,27,7,46
11419,11413,10,8,8,26
11419,11414,20,23,13,56
11419,11415,5,4,7,16
11419,11416,22,58,7,87
11419,11417,42,45,15,102
11419,11418,37,58,14,109
11419,11419,227,325,73,625
11419,11420,104,142,19,265
11419,11421,21,21,14,56
11419,11422,7,12,7,26
11419,11423,16,26,21,63
11419,11426,6,8,8,22
11419,11427,4,7,6,17
11419,11428,12,10,11,33
11419,11429,12,3,6,21
11419,11430,1,0,0,1
11419,11432,25,30,13,68
11419,11433,11,18,14,43
11419,11434,14,47,13,74
11419,11435,29,41,12,82
11419,11436,8,33,10,51
11419,11451,0,0,1,1
11419,11691,7,14,9,30
11419,11692,6,10,3,19
11419,11693,1,1,1,3
11419,11694,4,6,5,15
11419,11697,1,1,1,3
11420,10001,0,0,1,1
11420,10002,2,0,3,5
11420,10003,1,1,3,5
11420,10009,0,1,2,3
11420,10010,1,0,0,1
11420,10011,0,0,4,4
11420,10012,0,0,1,1
11420,10013,2,0,0,2
11420,10016,0,0,2,2
11420,10019,1,1,3,5
11420,10021,0,0,3,3
11420,10022,0,1,2,3
11420,10023,0,2,1,3
11420,10024,2,1,4,7
11420,10025,0,3,6,9
11420,10026,0,2,4,6
11420,10027,0,1,6,7
11420,10028,0,1,3,4
11420,10029,2,1,9,12
11420,10030,2,0,3,5
11420,10031,2,2,1,5
11420,10032,0,2,1,3
11420,10033,1,1,3,5
11420,10034,1,2,2,5
11420,10035,0,2,1,3
11420,10036,1,2,2,5
11420,10037,0,0,2,2
11420,10038,0,2,1,3
11420,10039,0,1,0,1
11420,10040,0,2,2,4
11420,10065,0,0,1,1
11420,10069,0,0,1,1
11420,10128,0,1,3,4
11420,10280,1,0,1,2
11420,10282,0,0,1,1
11420,10301,1,4,4,9
11420,10302,0,1,0,1
11420,10303,0,7,1,8
11420,10304,2,2,4,8
11420,10305,1,1,7,9
11420,10306,0,1,10,11
11420,10307,0,1,3,4
11420,10308,2,3,5,10
11420,10309,1,1,5,7
11420,10310,0,5,1,6
11420,10312,5,2,10,17
11420,10314,2,5,15,22
11420,10451,0,4,1,5
11420,10452,3,4,3,10
11420,10453,3,4,6,13
11420,10454,0,5,3,8
11420,10455,3,2,2,7
11420,10456,5,5,3,13
11420,10457,0,1,7,8
11420,10458,3,7,3,13
11420,10459,3,5,1,9
11420,10460,3,3,4,10
11420,10461,0,2,6,8
11420,10462,1,8,8,17
11420,10463,0,3,10,13
11420,10464,0,1,0,1
11420,10465,3,4,6,13
11420,10466,6,6,11,23
11420,10467,0,9,9,18
11420,10468,1,7,3,11
11420,10469,5,3,6,14
11420,10470,1,0,1,2
11420,10471,1,3,4,8
11420,10472,2,6,7,15
11420,10473,4,5,5,14
11420,10474,0,1,2,3
11420,10475,0,1,4,5
11420,11001,2,1,1,4
11420,11004,0,3,4,7
11420,11040,0,0,1,1
11420,11101,2,3,3,8
11420,11102,1,2,5,8
11420,11103,1,3,4,8
11420,11104,2,2,14,18
11420,11105,0,1,3,4
11420,11106,2,1,5,8
11420,11109,0,0,1,1
11420,11201,0,3,5,8
11420,11203,8,16,28,52
11420,11204,2,3,8,13
11420,11205,1,5,4,10
11420,11206,9,10,23,42
11420,11207,8,26,42,76
11420,11208,21,35,52,108
11420,11209,1,2,8,11
11420,11210,7,9,24,40
11420,11211,1,3,6,10
11420,11212,10,26,23,59
11420,11213,7,7,16,30
11420,11214,4,4,9,17
11420,11215,0,1,4,5
11420,11216,2,5,6,13
11420,11217,1,2,2,5
11420,11218,0,2,8,10
11420,11219,3,1,15,19
11420,11220,2,9,17,28
11420,11221,6,11,19,36
11420,11222,2,2,8,12
11420,11223,3,4,6,13
11420,11224,2,2,8,12
11420,11225,2,9,9,20
11420,11226,6,11,12,29
11420,11228,1,5,3,9
11420,11229,3,6,12,21
11420,11230,0,5,8,13
11420,11231,1,1,0,2
11420,11232,2,0,1,3
11420,11233,1,8,18,27
11420,11234,14,31,32,77
11420,11235,6,3,11,20
11420,11236,14,22,59,95
11420,11237,6,6,8,20
