O,D,time_minutes
11367,10005,61.0
11367,10006,58.0
11367,10007,55.0
11367,10009,70.0
11367,10010,54.0
11367,10011,53.0
11367,10012,54.0
11367,10013,59.0
11367,10014,61.0
11367,10016,47.0
11367,10017,50.0
11367,10018,48.0
11367,10019,49.0
11367,10020,46.0
11367,10021,48.0
11367,10022,44.0
11367,10023,59.0
11367,10024,65.0
11367,10025,63.0
11367,10026,65.0
11367,10027,61.0
11367,10028,54.0
11367,10029,57.0
11367,10030,73.0
11367,10031,73.0
11367,10032,74.0
11367,10033,72.0
11367,10034,75.0
11367,10035,64.0
11367,10036,52.0
11367,10037,71.0
11367,10038,49.0
11367,10039,69.0
11367,10040,77.0
11367,10041,64.0
11367,10043,64.0
11367,10044,34.0
11367,10045,57.0
11367,10047,45.0
11367,10048,59.0
11367,10055,42.0
11367,10065,39.0
11367,10069,67.0
11367,10075,57.0
11367,10080,59.0
11367,10081,58.0
11367,10096,55.0
11367,10097,45.0
11367,10103,42.0
11367,10104,44.0
11367,10105,45.0
11367,10106,45.0
11367,10107,48.0
11367,10110,56.0
11367,10111,44.0
11367,10112,42.0
11367,10115,74.0
11367,10118,57.0
11367,10119,41.0
11367,10120,43.0
11367,10121,41.0
11367,10122,43.0
11367,10123,42.0
11367,10128,59.0
11367,10151,46.0
11367,10152,41.0
11367,10153,48.0
11367,10154,42.0
11367,10155,44.0
11367,10158,46.0
11367,10162,59.0
11367,10165,42.0
11367,10166,45.0
11367,10167,47.0
11367,10168,55.0
11367,10169,50.0
11367,10170,55.0
11367,10171,46.0
11367,10172,47.0
11367,10174,55.0
11367,10178,57.0
11367,10196,42.0
11367,10203,58.0
11367,10259,56.0
11367,10260,62.0
11367,10265,64.0
11367,10270,66.0
11367,10271,57.0
11367,10275,59.0
11367,10278,66.0
11367,10279,53.0
11367,10280,62.0
11367,10281,70.0
11367,10282,70.0
11367,10285,65.0
11367,10286,60.0
11367,10301,117.0
11367,10302,119.0
11367,10303,143.0
11367,10304,116.0
11367,10305,98.0
11367,10306,117.0
11367,10307,155.0
11367,10308,139.0
11367,10309,154.0
11367,10310,136.0
11367,10312,143.0
11367,10314,128.0
11367,10451,74.0
11367,10452,74.0
11367,10453,81.0
11367,10454,63.0
11367,10455,71.0
11367,10456,82.0
11367,10457,88.0
11367,10458,95.0
11367,10459,83.0
11367,10460,69.0
11367,10461,80.0
11367,10462,79.0
11367,10463,91.0
11367,10464,107.0
11367,10465,66.0
11367,10466,102.0
11367,10467,95.0
11367,10468,83.0
11367,10469,78.0
11367,10470,107.0
11367,10471,108.0
11367,10472,71.0
11367,10473,77.0
11367,10474,87.0
11367,10475,76.0
11367,11001,66.0
11367,11004,48.0
11367,11005,60.0
11367,11040,53.0
11367,11096,64.0
11367,11101,36.0
11367,11102,61.0
11367,11103,51.0
11367,11104,46.0
11367,11105,61.0
11367,11106,55.0
11367,11109,55.0
11367,11201,70.0
11367,11203,88.0
11367,11204,95.0
11367,11205,71.0
11367,11206,59.0
11367,11207,58.0
11367,11208,65.0
11367,11209,103.0
11367,11210,91.0
11367,11211,53.0
11367,11212,84.0
11367,11213,71.0
11367,11214,97.0
11367,11215,78.0
11367,11216,52.0
11367,11217,61.0
11367,11218,89.0
11367,11219,99.0
11367,11220,86.0
11367,11221,61.0
11367,11222,51.0
11367,11223,96.0
11367,11224,107.0
11367,11225,75.0
11367,11226,86.0
11367,11228,108.0
11367,11229,106.0
11367,11230,93.0
11367,11231,76.0
11367,11232,83.0
11367,11233,59.0
11367,11234,110.0
11367,11235,100.0
11367,11236,82.0
11367,11237,66.0
11367,11238,77.0
11367,11239,87.0
11367,11249,74.0
11367,11251,79.0
11367,11354,34.0
11367,11355,20.0
11367,11356,49.0
11367,11357,52.0
11367,11358,38.0
11367,11359,61.0
11367,11360,65.0
11367,11361,37.0
11367,11362,55.0
11367,11363,48.0
11367,11364,43.0
11367,11365,28.0
11367,11366,27.0
11367,11367,0.0
11367,11368,47.0
11367,11369,40.0
11367,11370,50.0
11367,11371,62.0
11367,11372,51.0
11367,11373,30.0
11367,11374,27.0
11367,11375,17.0
11367,11377,51.0
11367,11378,54.0
11367,11379,52.0
11367,11385,65.0
11367,11411,59.0
11367,11412,45.0
11367,11413,42.0
11367,11414,74.0
11367,11415,35.0
11367,11416,57.0
11367,11417,63.0
11367,11418,38.0
11367,11419,45.0
11367,11420,53.0
11367,11421,43.0
11367,11422,48.0
11367,11423,48.0
11367,11426,52.0
11367,11427,43.0
11367,11428,58.0
11367,11429,65.0
11367,11430,63.0
11367,11432,37.0
11367,11433,38.0
11367,11434,46.0
11367,11435,25.0
11367,11436,44.0
11368,10001,45.0
11368,10002,52.0
11368,10003,44.0
11368,10004,50.0
11368,10005,50.0
11368,10006,49.0
11368,10007,49.0
11368,10009,55.0
11368,10010,44.0
11368,10011,46.0
11368,10012,42.0
11368,10013,47.0
11368,10014,49.0
11368,10016,41.0
11368,10017,36.0
11368,10018,45.0
11368,10019,41.0
11368,10020,35.0
11368,10021,36.0
11368,10022,30.0
11368,10023,48.0
11368,10024,51.0
11368,10025,50.0
11368,10026,57.0
11368,10027,49.0
11368,10028,41.0
11368,10029,51.0
11368,10030,60.0
11368,10031,62.0
11368,10032,58.0
11368,10033,67.0
11368,10034,64.0
11368,10035,53.0
11368,10036,44.0
11368,10037,61.0
11368,10038,50.0
11368,10039,65.0
11368,10040,73.0
11368,10041,56.0
11368,10043,53.0
11368,10044,24.0
11368,10045,48.0
11368,10047,33.0
11368,10048,51.0
11368,10055,28.0
11368,10065,31.0
11368,10069,58.0
11368,10075,44.0
11368,10080,49.0
11368,10081,49.0
11368,10096,34.0
11368,10097,33.0
11368,10103,27.0
11368,10104,32.0
11368,10105,32.0
11368,10106,33.0
11368,10107,35.0
11368,10110,34.0
11368,10111,31.0
11368,10112,34.0
11368,10115,62.0
11368,10118,35.0
11368,10119,41.0
11368,10120,33.0
11368,10121,43.0
11368,10122,36.0
11368,10123,43.0
11368,10128,45.0
11368,10151,34.0
11368,10152,28.0
11368,10153,33.0
11368,10154,28.0
11368,10155,32.0
11368,10158,40.0
11368,10162,45.0
11368,10165,34.0
11368,10166,36.0
11368,10167,35.0
11368,10168,32.0
11368,10169,35.0
11368,10170,32.0
11368,10171,41.0
11368,10172,39.0
11368,10174,32.0
11368,10178,33.0
11368,10196,35.0
11368,10203,47.0
11368,10259,48.0
11368,10260,51.0
11368,10265,50.0
11368,10270,50.0
11368,10271,48.0
11368,10275,49.0
11368,10278,47.0
11368,10279,47.0
11368,10280,53.0
11368,10281,57.0
11368,10282,56.0
11368,10285,54.0
11368,10286,49.0
11368,10301,109.0
11368,10302,104.0
11368,10303,128.0
11368,10304,113.0
11368,10305,81.0
11368,10306,112.0
11368,10307,131.0
11368,10308,115.0
11368,10309,139.0
11368,10310,106.0
11368,10312,118.0
11368,10314,114.0
11368,10451,64.0
11368,10452,63.0
11368,10453,68.0
11368,10454,57.0
11368,10455,62.0
11368,10456,66.0
11368,10457,59.0
11368,10458,67.0
11368,10459,67.0
11368,10460,60.0
11368,10461,72.0
11368,10462,70.0
11368,10463,73.0
11368,10464,128.0
11368,10465,54.0
11368,10466,93.0
11368,10467,74.0
11368,10468,65.0
11368,10469,70.0
11368,10470,71.0
11368,10471,96.0
11368,10472,71.0
11368,10473,70.0
11368,10474,69.0
11368,10475,68.0
11368,11001,65.0
11368,11004,63.0
11368,11005,74.0
11368,11040,74.0
11368,11096,74.0
11368,11101,27.0
11368,11102,49.0
11368,11103,31.0
11368,11104,25.0
11368,11105,39.0
11368,11106,34.0
11368,11109,33.0
11368,11201,54.0
11368,11203,86.0
11368,11204,76.0
11368,11205,60.0
11368,11206,53.0
11368,11207,78.0
11368,11208,68.0
11368,11209,88.0
11368,11210,81.0
11368,11211,42.0
11368,11212,77.0
11368,11213,71.0
11368,11214,92.0
11368,11215,62.0
11368,11216,63.0
11368,11217,64.0
11368,11218,70.0
11368,11219,75.0
11368,11220,78.0
11368,11221,69.0
11368,11222,43.0
11368,11223,82.0
11368,11224,95.0
11368,11225,72.0
11368,11226,80.0
11368,11228,98.0
11368,11229,94.0
11368,11230,85.0
11368,11231,60.0
11368,11232,71.0
11368,11233,69.0
11368,11234,100.0
11368,11235,84.0
11368,11236,88.0
11368,11237,59.0
11368,11238,60.0
11368,11239,96.0
11368,11249,59.0
11368,11251,62.0
11368,11354,28.0
11368,11355,22.0
11368,11356,37.0
11368,11357,37.0
11368,11358,38.0
11368,11359,53.0
11368,11360,49.0
11368,11361,30.0
11368,11362,69.0
11368,11363,41.0
11368,11364,48.0
11368,11365,34.0
11368,11366,51.0
11368,11367,39.0
11368,11368,0.0
11368,11369,20.0
11368,11370,37.0
11368,11371,35.0
11368,11372,17.0
11368,11373,14.0
11368,11374,21.0
11368,11375,22.0
11368,11377,20.0
11368,11378,28.0
11368,11379,32.0
11368,11385,44.0
11368,11411,69.0
11368,11412,59.0
11368,11413,52.0
11368,11414,59.0
11368,11415,42.0
11368,11416,52.0
11368,11417,53.0
11368,11418,47.0
11368,11419,54.0
11368,11420,60.0
11368,11421,51.0
11368,11422,58.0
11368,11423,55.0
11368,11426,57.0
11368,11427,49.0
11368,11428,55.0
11368,11429,62.0
11368,11430,73.0
11368,11432,39.0
11368,11433,58.0
11368,11434,62.0
11368,11435,34.0
11368,11436,58.0
11369,10001,54.0
11369,10002,59.0
11369,10003,52.0
11369,10004,55.0
11369,10005,54.0
11369,10006,62.0
11369,10007,63.0
11369,10009,71.0
11369,10010,50.0
11369,10011,55.0
11369,10012,52.0
11369,10013,60.0
11369,10014,57.0
11369,10016,47.0
11369,10017,45.0
11369,10018,51.0
11369,10019,48.0
11369,10020,45.0
11369,10021,49.0
11369,10022,44.0
11369,10023,61.0
11369,10024,55.0
11369,10025,63.0
11369,10026,55.0
11369,10027,49.0
11369,10028,52.0
11369,10029,57.0
11369,10030,61.0
11369,10031,66.0
11369,10032,66.0
11369,10033,68.0
11369,10034,77.0
11369,10035,44.0
11369,10036,53.0
11369,10037,59.0
11369,10038,54.0
11369,10039,63.0
11369,10040,77.0
11369,10041,68.0
11369,10043,62.0
11369,10044,28.0
11369,10045,53.0
11369,10047,42.0
11369,10048,65.0
11369,10055,43.0
11369,10065,49.0
11369,10069,63.0
11369,10075,56.0
11369,10080,60.0
11369,10081,54.0
11369,10096,44.0
11369,10097,46.0
11369,10103,42.0
11369,10104,45.0
11369,10105,45.0
11369,10106,46.0
11369,10107,47.0
11369,10110,43.0
11369,10111,44.0
11369,10112,51.0
11369,10115,53.0
11369,10118,46.0
11369,10119,48.0
11369,10120,45.0
11369,10121,53.0
11369,10122,47.0
11369,10123,49.0
11369,10128,58.0
11369,10151,45.0
11369,10152,42.0
11369,10153,47.0
11369,10154,43.0
11369,10155,41.0
11369,10158,46.0
11369,10162,59.0
11369,10165,43.0
11369,10166,44.0
11369,10167,44.0
11369,10168,41.0
11369,10169,44.0
11369,10170,41.0
11369,10171,45.0
11369,10172,46.0
11369,10174,41.0
11369,10178,42.0
11369,10196,42.0
11369,10203,52.0
11369,10259,53.0
11369,10260,56.0
11369,10265,60.0
11369,10270,64.0
11369,10271,52.0
11369,10275,54.0
11369,10278,56.0
11369,10279,61.0
11369,10280,63.0
11369,10281,69.0
11369,10282,69.0
11369,10285,66.0
11369,10286,54.0
11369,10301,120.0
11369,10302,121.0
11369,10303,145.0
11369,10304,103.0
11369,10305,126.0
11369,10306,126.0
11369,10307,148.0
11369,10308,126.0
11369,10309,158.0
11369,10310,105.0
11369,10312,135.0
11369,10314,131.0
11369,10451,61.0
11369,10452,58.0
11369,10453,65.0
11369,10454,52.0
11369,10455,59.0
11369,10456,76.0
11369,10457,56.0
11369,10458,64.0
11369,10459,59.0
11369,10460,68.0
11369,10461,73.0
11369,10462,71.0
11369,10463,79.0
11369,10464,129.0
11369,10465,54.0
11369,10466,96.0
11369,10467,89.0
11369,10468,68.0
11369,10469,71.0
11369,10470,80.0
11369,10471,106.0
11369,10472,70.0
11369,10473,70.0
11369,10474,74.0
11369,10475,69.0
11369,11001,85.0
11369,11004,73.0
11369,11005,93.0
11369,11040,93.0
11369,11096,103.0
11369,11101,36.0
11369,11102,24.0
11369,11103,23.0
11369,11104,44.0
11369,11105,30.0
11369,11106,36.0
11369,11109,42.0
11369,11201,62.0
11369,11203,91.0
11369,11204,91.0
11369,11205,63.0
11369,11206,62.0
11369,11207,83.0
11369,11208,83.0
11369,11209,107.0
11369,11210,86.0
11369,11211,54.0
11369,11212,89.0
11369,11213,75.0
11369,11214,108.0
11369,11215,74.0
11369,11216,72.0
11369,11217,69.0
11369,11218,73.0
11369,11219,89.0
11369,11220,82.0
11369,11221,82.0
11369,11222,52.0
11369,11223,98.0
11369,11224,110.0
11369,11225,68.0
11369,11226,87.0
11369,11228,112.0
11369,11229,112.0
11369,11230,97.0
11369,11231,72.0
11369,11232,79.0
11369,11233,86.0
11369,11234,112.0
11369,11235,95.0
11369,11236,83.0
11369,11237,79.0
11369,11238,66.0
11369,11239,101.0
11369,11249,68.0
11369,11251,82.0
11369,11354,23.0
11369,11355,28.0
11369,11356,38.0
11369,11357,42.0
11369,11358,44.0
11369,11359,50.0
11369,11360,46.0
11369,11361,47.0
11369,11362,85.0
11369,11363,57.0
11369,11364,67.0
11369,11365,44.0
11369,11366,52.0
11369,11367,45.0
11369,11368,22.0
11369,11369,0.0
11369,11370,15.0
11369,11371,18.0
11369,11372,14.0
11369,11373,36.0
11369,11374,32.0
11369,11375,39.0
11369,11377,27.0
11369,11378,50.0
11369,11379,52.0
11369,11385,62.0
11369,11411,84.0
11369,11412,71.0
11369,11413,67.0
11369,11414,74.0
11369,11415,52.0
11369,11416,61.0
11369,11417,62.0
11369,11418,52.0
11369,11419,63.0
11369,11420,76.0
11369,11421,59.0
11369,11422,73.0
11369,11423,62.0
11369,11426,79.0
11369,11427,63.0
11369,11428,70.0
11369,11429,71.0
11369,11430,86.0
11369,11432,50.0
11369,11433,66.0
11369,11434,75.0
11369,11435,49.0
11369,11436,67.0
11370,10001,56.0
11370,10002,59.0
11370,10003,44.0
11370,10004,47.0
11370,10005,47.0
11370,10006,46.0
11370,10007,46.0
11370,10009,57.0
11370,10010,42.0
11370,10011,56.0
11370,10012,42.0
11370,10013,45.0
11370,10014,50.0
11370,10016,40.0
11370,10017,38.0
11370,10018,41.0
11370,10019,33.0
11370,10020,44.0
11370,10021,37.0
11370,10022,32.0
11370,10023,41.0
11370,10024,53.0
11370,10025,54.0
11370,10026,46.0
11370,10027,39.0
11370,10028,42.0
11370,10029,48.0
11370,10030,52.0
11370,10031,57.0
11370,10032,57.0
11370,10033,65.0
11370,10034,68.0
11370,10035,35.0
11370,10036,38.0
11370,10037,50.0
11370,10038,47.0
11370,10039,54.0
11370,10040,70.0
11370,10041,66.0
11370,10043,58.0
11370,10044,27.0
11370,10045,45.0
11370,10047,38.0
11370,10048,63.0
11370,10055,45.0
11370,10065,30.0
11370,10069,49.0
11370,10075,41.0
11370,10080,46.0
11370,10081,46.0
11370,10096,47.0
11370,10097,33.0
11370,10103,44.0
11370,10104,33.0
11370,10105,29.0
11370,10106,28.0
11370,10107,30.0
11370,10110,36.0
11370,10111,41.0
11370,10112,33.0
11370,10115,44.0
11370,10118,35.0
11370,10119,53.0
11370,10120,33.0
11370,10121,36.0
11370,10122,36.0
11370,10123,35.0
11370,10128,43.0
11370,10151,38.0
11370,10152,45.0
11370,10153,37.0
11370,10154,45.0
11370,10155,36.0
11370,10158,39.0
11370,10162,55.0
11370,10165,36.0
11370,10166,38.0
11370,10167,38.0
11370,10168,34.0
11370,10169,47.0
11370,10170,34.0
11370,10171,35.0
11370,10172,39.0
11370,10174,34.0
11370,10178,36.0
11370,10196,43.0
11370,10203,44.0
11370,10259,44.0
11370,10260,48.0
11370,10265,56.0
11370,10270,49.0
11370,10271,44.0
11370,10275,47.0
11370,10278,43.0
11370,10279,59.0
11370,10280,65.0
11370,10281,67.0
11370,10282,67.0
11370,10285,64.0
11370,10286,47.0
11370,10301,116.0
11370,10302,100.0
11370,10303,124.0
11370,10304,82.0
11370,10305,108.0
11370,10306,112.0
11370,10307,139.0
11370,10308,120.0
11370,10309,154.0
11370,10310,117.0
11370,10312,126.0
11370,10314,121.0
11370,10451,50.0
11370,10452,49.0
11370,10453,57.0
11370,10454,43.0
11370,10455,45.0
11370,10456,54.0
11370,10457,47.0
11370,10458,55.0
11370,10459,50.0
11370,10460,62.0
11370,10461,71.0
11370,10462,79.0
11370,10463,71.0
11370,10464,104.0
11370,10465,64.0
11370,10466,74.0
11370,10467,80.0
11370,10468,59.0
11370,10469,78.0
11370,10470,71.0
11370,10471,85.0
11370,10472,60.0
11370,10473,75.0
11370,10474,64.0
11370,10475,79.0
11370,11001,85.0
11370,11004,77.0
11370,11005,86.0
11370,11040,81.0
11370,11096,104.0
11370,11101,39.0
11370,11102,21.0
11370,11103,18.0
11370,11104,40.0
11370,11105,12.0
11370,11106,32.0
11370,11109,35.0
11370,11201,53.0
11370,11203,87.0
11370,11204,82.0
11370,11205,74.0
11370,11206,62.0
11370,11207,73.0
11370,11208,82.0
11370,11209,91.0
11370,11210,83.0
11370,11211,57.0
11370,11212,85.0
11370,11213,80.0
11370,11214,103.0
11370,11215,79.0
11370,11216,72.0
11370,11217,57.0
11370,11218,87.0
11370,11219,79.0
11370,11220,73.0
11370,11221,81.0
11370,11222,55.0
11370,11223,95.0
11370,11224,99.0
11370,11225,74.0
11370,11226,79.0
11370,11228,109.0
11370,11229,111.0
11370,11230,84.0
11370,11231,80.0
11370,11232,72.0
11370,11233,72.0
11370,11234,116.0
11370,11235,101.0
11370,11236,92.0
11370,11237,69.0
11370,11238,79.0
11370,11239,109.0
11370,11249,75.0
11370,11251,80.0
11370,11354,33.0
11370,11355,37.0
11370,11356,48.0
11370,11357,52.0
11370,11358,54.0
11370,11359,64.0
11370,11360,55.0
11370,11361,53.0
11370,11362,85.0
11370,11363,63.0
11370,11364,66.0
11370,11365,54.0
11370,11366,63.0
11370,11367,54.0
11370,11368,29.0
11370,11369,13.0
11370,11370,0.0
11370,11371,20.0
11370,11372,16.0
11370,11373,31.0
11370,11374,33.0
11370,11375,41.0
11370,11377,35.0
11370,11378,53.0
11370,11379,50.0
11370,11385,70.0
11370,11411,82.0
11370,11412,71.0
11370,11413,67.0
11370,11414,74.0
11370,11415,53.0
11370,11416,69.0
11370,11417,70.0
11370,11418,60.0
11370,11419,60.0
11370,11420,66.0
11370,11421,67.0
11370,11422,73.0
11370,11423,60.0
11370,11426,81.0
11370,11427,73.0
11370,11428,77.0
11370,11429,74.0
11370,11430,88.0
11370,11432,49.0
11370,11433,67.0
11370,11434,80.0
11370,11435,48.0
11370,11436,74.0
11371,10001,54.0
11371,10002,60.0
11371,10003,49.0
11371,10004,56.0
11371,10005,56.0
11371,10006,55.0
11371,10007,69.0
11371,10009,67.0
11371,10010,52.0
11371,10011,54.0
11371,10012,48.0
11371,10013,51.0
11371,10014,59.0
11371,10016,49.0
11371,10017,47.0
11371,10018,41.0
11371,10019,41.0
11371,10020,42.0
11371,10021,48.0
11371,10022,52.0
11371,10023,65.0
11371,10024,63.0
11371,10025,64.0
11371,10026,57.0
11371,10027,48.0
11371,10028,58.0
11371,10029,52.0
11371,10030,62.0
11371,10031,65.0
11371,10032,68.0
11371,10033,75.0
11371,10034,77.0
11371,10035,44.0
11371,10036,46.0
11371,10037,58.0
11371,10038,56.0
11371,10039,63.0
11371,10040,76.0
11371,10041,62.0
11371,10043,60.0
11371,10044,50.0
11371,10045,54.0
11371,10047,47.0
11371,10048,57.0
11371,10055,50.0
11371,10065,39.0
11371,10069,59.0
11371,10075,64.0
11371,10080,56.0
11371,10081,55.0
11371,10096,44.0
11371,10097,41.0
11371,10103,49.0
11371,10104,52.0
11371,10105,37.0
11371,10106,37.0
11371,10107,38.0
11371,10110,50.0
11371,10111,51.0
11371,10112,41.0
11371,10115,54.0
11371,10118,43.0
11371,10119,45.0
11371,10120,41.0
11371,10121,45.0
11371,10122,44.0
11371,10123,43.0
11371,10128,52.0
11371,10151,36.0
11371,10152,39.0
11371,10153,35.0
11371,10154,49.0
11371,10155,34.0
11371,10158,48.0
11371,10162,54.0
11371,10165,46.0
11371,10166,46.0
11371,10167,46.0
11371,10168,42.0
11371,10169,58.0
11371,10170,42.0
11371,10171,43.0
11371,10172,60.0
11371,10174,42.0
11371,10178,43.0
11371,10196,41.0
11371,10203,54.0
11371,10259,54.0
11371,10260,57.0
11371,10265,58.0
11371,10270,58.0
11371,10271,54.0
11371,10275,56.0
11371,10278,53.0
11371,10279,55.0
11371,10280,61.0
11371,10281,76.0
11371,10282,76.0
11371,10285,73.0
11371,10286,56.0
11371,10301,107.0
11371,10302,109.0
11371,10303,133.0
11371,10304,91.0
11371,10305,118.0
11371,10306,121.0
11371,10307,164.0
11371,10308,127.0
11371,10309,163.0
11371,10310,126.0
11371,10312,135.0
11371,10314,131.0
11371,10451,59.0
11371,10452,60.0
11371,10453,66.0
11371,10454,52.0
11371,10455,56.0
11371,10456,73.0
11371,10457,57.0
11371,10458,85.0
11371,10459,66.0
11371,10460,71.0
11371,10461,80.0
11371,10462,81.0
11371,10463,80.0
11371,10464,113.0
11371,10465,76.0
11371,10466,83.0
11371,10467,76.0
11371,10468,68.0
11371,10469,87.0
11371,10470,80.0
11371,10471,94.0
11371,10472,71.0
11371,10473,84.0
11371,10474,75.0
11371,10475,87.0
11371,11001,105.0
11371,11004,91.0
11371,11005,102.0
11371,11040,97.0
11371,11096,116.0
11371,11101,35.0
11371,11102,28.0
11371,11103,27.0
11371,11104,43.0
11371,11105,30.0
11371,11106,31.0
11371,11109,44.0
11371,11201,62.0
11371,11203,96.0
11371,11204,93.0
11371,11205,81.0
11371,11206,70.0
11371,11207,96.0
11371,11208,93.0
11371,11209,101.0
11371,11210,92.0
11371,11211,66.0
11371,11212,94.0
11371,11213,78.0
11371,11214,108.0
11371,11215,91.0
11371,11216,72.0
11371,11217,70.0
11371,11218,97.0
11371,11219,97.0
11371,11220,82.0
11371,11221,91.0
11371,11222,47.0
11371,11223,107.0
11371,11224,121.0
11371,11225,83.0
11371,11226,94.0
11371,11228,113.0
11371,11229,117.0
11371,11230,96.0
11371,11231,89.0
11371,11232,80.0
11371,11233,81.0
11371,11234,113.0
11371,11235,107.0
11371,11236,105.0
11371,11237,90.0
11371,11238,77.0
11371,11239,105.0
11371,11249,71.0
11371,11251,84.0
11371,11354,45.0
11371,11355,48.0
11371,11356,55.0
11371,11357,71.0
11371,11358,57.0
11371,11359,69.0
11371,11360,74.0
11371,11361,56.0
11371,11362,90.0
11371,11363,66.0
11371,11364,83.0
11371,11365,62.0
11371,11366,73.0
11371,11367,66.0
11371,11368,32.0
11371,11369,23.0
11371,11370,18.0
11371,11371,0.0
11371,11372,24.0
11371,11373,39.0
11371,11374,43.0
11371,11375,48.0
11371,11377,43.0
11371,11378,56.0
11371,11379,64.0
11371,11385,72.0
11371,11411,90.0
11371,11412,85.0
11371,11413,77.0
11371,11414,81.0
11371,11415,63.0
11371,11416,74.0
11371,11417,75.0
11371,11418,60.0
11371,11419,74.0
11371,11420,79.0
11371,11421,72.0
11371,11422,84.0
11371,11423,74.0
11371,11426,98.0
11371,11427,80.0
11371,11428,91.0
11371,11429,93.0
11371,11430,96.0
11371,11432,57.0
11371,11433,75.0
11371,11434,91.0
11371,11435,56.0
11371,11436,85.0
11372,10001,42.0
11372,10002,45.0
11372,10003,43.0
11372,10004,51.0
11372,10005,51.0
11372,10006,49.0
11372,10007,49.0
11372,10009,56.0
11372,10010,41.0
11372,10011,41.0
11372,10012,41.0
11372,10013,47.0
11372,10014,50.0
11372,10016,38.0
11372,10017,37.0
11372,10018,41.0
11372,10019,38.0
11372,10020,26.0
11372,10021,33.0
11372,10022,34.0
11372,10023,46.0
11372,10024,50.0
11372,10025,49.0
11372,10026,52.0
11372,10027,48.0
11372,10028,36.0
11372,10029,45.0
11372,10030,61.0
11372,10031,61.0
11372,10032,57.0
11372,10033,68.0
11372,10034,63.0
11372,10035,56.0
11372,10036,41.0
11372,10037,53.0
11372,10038,51.0
11372,10039,64.0
11372,10040,72.0
11372,10041,57.0
11372,10043,57.0
11372,10044,18.0
11372,10045,49.0
11372,10047,37.0
11372,10048,50.0
11372,10055,27.0
11372,10065,23.0
11372,10069,53.0
11372,10075,51.0
11372,10080,49.0
11372,10081,50.0
11372,10096,38.0
